rxn num,lv,uv,ldGr,udGr
302,0.000697,112.449774,-202.521777,-0.0001
303,0.000697,112.449774,-97.594647,-0.0001
304,0.0,112.449774,-124.008373,25.611847
305,-494.806124,-1.178804,0.0001,5.903526
306,-999.999303,112.449774,-73.004047,103.064407
307,0.0,1000.0,-165.765256,40.007819
308,7.443247,563.000416,-83.981646,-0.0001
309,2.917552,439.426756,-84.622342,-0.0001
310,-1000.0,1000.0,-154.108583,50.682052
311,1.1e-05,145.012511,-175.402889,-0.0001
312,0.0,0.0,-123.689996,-11.741601
313,0.0,0.0,-439.202048,-169.711933
314,-0.0,0.0,47.856866,355.403991
315,0.0,0.0,-inf,inf
316,0.0,0.0,-inf,inf
317,7.714926,56.376485,-inf,inf
318,7.714926,56.376485,-inf,inf
319,0.0,1000.0,-98.108224,95.35192
320,0.0,1000.0,-190.220282,-33.45566
321,0.0,0.0,-inf,inf
322,-1000.0,1000.0,-45.297259,57.932769
323,-1000.0,0.0,-155.741786,47.314653
324,0.0,1000.0,-178.693362,-14.090397
325,-501.581968,0.0,-inf,inf
326,0.0,0.0,-175.402936,38.647295
327,-218.254602,1000.0,-152.572183,136.04231
328,-1000.0,1000.0,-152.572197,136.04232
329,-1000.0,1000.0,-152.572128,136.042225
330,-277.778585,1000.0,-152.581939,136.032619
331,-1000.0,1000.0,-152.572112,136.042237
332,1.1e-05,48.275853,-44.742877,-0.0001
333,-1000.0,0.0,-inf,inf
334,-1000.0,1000.0,-inf,inf
335,-1000.0,1000.0,-inf,inf
336,-999.99989,1000.0,-63.995438,134.829123
337,-1000.0,1000.0,-54.933297,180.404408
338,-1000.0,1000.0,-52.619101,130.570832
339,0.0,0.0,-152.959004,118.247667
340,-1000.0,1000.0,-114.673412,89.628892
341,-1000.0,1000.0,-157.053789,106.542746
342,-1000.0,0.0,-156.565549,136.686921
343,-0.0,1000.0,-149.193276,20.722268
344,-414.203604,1000.0,-124.766722,27.468428
345,-1000.0,1000.0,-81.578281,68.723364
346,-1000.0,1000.0,-64.640558,37.917226
347,-1000.0,1000.0,-64.648782,37.909002
348,1.178804,494.806124,-116.012539,-0.0001
349,-1000.0,1000.0,-227.275473,0.0001
350,-999.99989,1000.0,-206.382084,23.532871
351,0.0,0.0,-225.081217,-0.0001
352,-501.581968,0.0,-147.581446,54.324436
353,-1000.0,1000.0,-63.861755,102.186217
354,0.0,1000.0,-220.20369,-0.0001
355,0.0,0.0,-175.402917,38.647291
356,1.1e-05,145.012511,-175.402926,-0.0001
357,-1000.0,1000.0,-inf,inf
358,-1000.0,1000.0,-inf,inf
359,-1000.0,999.740543,-110.846588,48.96087
360,-0.0,1000.0,-102.11185,53.884683
361,-1000.0,400.269754,-50.92395,51.449782
362,-1000.0,1000.0,-83.794554,114.529196
363,0.0,1000.0,-95.213286,70.228884
364,-1000.0,1000.0,-165.345866,80.783234
365,-1000.0,1000.0,-80.783158,117.480097
366,-1000.0,1000.0,-155.586931,140.225064
367,-1000.0,1000.0,-120.040685,85.974454
368,-1000.0,1000.0,-126.501828,26.316284
369,-1000.0,1000.0,-200.131026,62.108788
370,-999.740543,1000.0,-122.40214,26.316184
371,1.551253,11.335712,-inf,inf
372,3.258187,23.80906,-inf,inf
373,0.0,0.0,-inf,inf
374,-130.820157,1000.0,-128.831891,75.552342
375,0.0,1000.0,-128.769402,124.77258
376,0.0,1000.0,-339.223672,-124.313956
377,0.0,1000.0,-337.574637,-122.664922
378,0.0,1000.0,-217.58886,-0.0001
379,-1000.0,1000.0,-131.327375,116.636111
380,-1000.0,1000.0,-85.427103,73.013398
381,-1000.0,1000.0,-153.938246,46.998918
382,-1000.0,1000.0,-124.019434,25.600756
383,-1000.0,1000.0,-45.145237,63.34084
384,-1000.0,1000.0,-85.533738,117.472928
385,-1000.0,1000.0,-83.713319,124.799813
386,0.0,1000.0,-182.534654,-16.48959
387,1.125351,286.034559,-148.630422,-0.0001
388,-1000.0,1000.0,-132.143276,81.177729
389,-0.0,1000.0,-172.283051,167.089223
390,-1000.0,1000.0,-95.496079,101.731423
391,-499.998912,1000.0,-95.476256,101.751245
393,-1000.0,1000.0,-141.162171,64.297322
394,-1000.0,1000.0,-111.235334,133.62796
395,-1000.0,1000.0,-123.332542,179.458988
396,-1000.0,1000.0,-141.162164,64.29732
397,-1000.0,1000.0,-172.517361,118.864212
398,-1000.0,1000.0,-inf,inf
399,-1000.0,1000.0,-inf,inf
400,3.118202,22.786124,-inf,inf
401,-999.472533,1000.0,-344.431462,52.418288
402,0.0,0.0,-159.92248,24.69934
403,0.0,0.0,-inf,inf
404,0.0,0.0,-inf,inf
405,0.0,0.0,-inf,inf
407,0.0,0.0,-inf,inf
408,0.000697,112.449774,-227.266988,-28.196766
409,0.010989,155.643559,-322.85757,-91.279424
410,-1000.0,999.472533,-123.06609,87.256039
411,-999.472533,1000.0,-117.041967,79.178933
412,-999.96194,1000.0,-98.102364,95.357845
413,-999.96194,1000.0,-98.102329,95.357785
414,1.1e-05,48.275818,-inf,inf
415,1.1e-05,48.275853,-200.899715,-0.0001
416,0.0,0.0,-inf,inf
417,-1000.0,0.0,-154.041258,46.895954
418,-1000.0,1000.0,-154.040873,46.896261
419,-501.581968,0.0,-154.040873,46.896261
