,dGr_prime,SD of dGr_prime
r_1929,577.0554137293838,6.454738468164578e-05
r_1930,-2.289521258338766,4.2215859139105305e-05
r_1931,,
r_1932,2.441406195430318e-06,4.22158555011265e-05
r_1935,-18.814024889594013,0.0
r_1936,-68.42219869190075,3.1201059818267822
r_1937,509.1664495936953,5.560568024520762e-05
r_1938,509.1664349425523,6.043404937372543e-05
r_1939,509.1664300902321,5.975214298814535e-05
r_1940,509.1664257251469,5.3083047532709315e-05
r_1941,509.166404581435,4.2215859139105305e-05
r_1942,528.5632691284873,6.83593752910383e-05
r_1943,528.563265463673,4.3587820982793346e-05
r_1944,528.5632532871336,6.440871948143467e-05
r_1945,528.5632428185329,4.560923116514459e-05
r_1946,528.5632192334149,6.341785046970472e-05
r_1947,,
r_1952,,
r_1963,-8.544921911379788e-06,4.317563070799224e-05
r_1964,7.324218586290954e-06,4.508345955400728e-05
r_1965,6.793460521759271,0.0
r_1966,-3.204345603080583e-06,1.5303734471672215e-05
r_1967,,
r_1968,,
r_1970,-2.441406195430318e-06,2.4291686713695526e-05
r_1971,16.065389701553254,2.4383525669691153e-05
r_1972,16.112439537058005,2.1107929569552653e-05
r_1974,-24.634527409483074,0.3395171999027703
r_1975,-26.008830824810637,0.33051580977488115
r_1976,14.141001481470106,1.69990053109359e-05
r_1977,0.0,0.0
r_1978,0.0,0.0
r_1979,0.0,0.0
r_1980,0.0,0.0
r_1981,39.94273895639506,2.7048970878240652e-05
r_1984,,
r_1987,,
r_1988,-2.282346588779525,0.0
r_1989,,
r_1990,34.21212260024488,2.1001773347961716e-05
r_1991,14.797339416923963,1.241389418282779e-05
r_1992,,
r_1993,,
r_1994,,
r_1995,1.4648437172581907e-05,6.049566582078114e-05
r_1996,35.877257001951534,1.474981036153622e-05
r_1997,11.165309257124807,0.15032895723272516
r_1998,12.799994175530287,1.2145844266342465e-05
r_1999,,
r_2000,,
r_2001,,
r_2002,-9.127913190557752,0.0
r_2003,13.691869592788432,0.0
r_2004,18.81236144942074,1.45847197927651e-05
r_2005,,
r_2008,-9.284592942694683,0.0
r_2020,,
r_2022,65.04092064833779,5.485020301421173e-05
r_2023,14.762742880466746,5.409794539446011e-05
r_2024,,
r_2025,-12.707276261730383,2.865122440587967
r_2026,-12.609774244518267,2.865118556267539
r_2027,-13.399097416580577,2.8879146575927734
r_2028,,
r_2029,-12.67213599526838,2.865121499991014
r_2030,-10.854644269659893,0.4067484736442566
r_2031,-1.6601244398698425,1.5795249938964844
r_2032,1.994249033926046,0.0
r_2033,,
r_2034,-8.109173494261663,0.0
r_2036,5.145864226739683,1.1720498150680214e-05
r_2037,16.024907982246585,8.057142622419633e-06
r_2038,,
r_2039,32.5695270045626,1.248985790880397e-05
r_2040,21.737666554513922,1.0080044376081787e-05
r_2041,11.409817444353022,0.0
r_2042,34.21990336278994,2.254172977700364e-05
r_2043,,
r_2044,,
r_2045,11.930133100829021,6.990790097916033e-06
r_2046,,
r_2049,,
r_2050,-32.74479854680581,2.574978673579559
r_2051,,
r_2052,,
r_2053,0.0,5.980199421173893e-05
r_2054,2.441406195430318e-06,5.453688936540857e-05
r_2055,,
r_2056,,
r_2057,4.607000712067489,1.4749812180525623e-05
r_2058,,
r_2060,,
r_2061,,
r_2062,,
r_2063,3.662109293145477e-06,5.497909296536818e-05
r_2064,,
r_2065,,
r_2066,,
r_2067,,
r_2068,,
r_2069,-1.5567464295649955,0.1503107249736786
r_2072,15.36050421540715,2.1579185158770997e-06
r_2073,,
r_2074,-15.247233382208401,0.41258465066636857
r_2075,15.964416811516204,1.1519123290781863e-05
r_2079,-26.24272379386234,2.110793025609202e-05
r_2080,-125.50874854429358,2.642900108185131e-05
r_2082,20.522127360304463,1.9262368368799798e-05
r_2083,,
r_2084,-12.55087963568377,1.4900580936227925e-05
r_2085,18.826322502400775,1.2145842447353061e-05
r_2086,18.791355252880855,1.1175435247423593e-05
r_2087,12.530287545873385,9.655329449742567e-06
r_2089,-4.882812390860636e-06,2.3920798412291333e-05
r_2090,,
r_2091,,
r_2092,,
r_2093,18.816486322921648,5.9077342484670226e-06
r_2094,0.0,0.0
r_2095,-9.698407595321221,0.0
r_2096,3.4229671117110323,0.0
r_2097,0.0,0.0
r_2098,2.2819781056931934,0.0
r_2099,-11.409891332410846,0.0
r_2100,,
r_2101,3.9196543607120784,7.808396730979439e-06
r_2102,,
r_2103,13.65444362533072,1.299328596360283e-05
r_2104,,
r_2105,13.691866877973332,3.0364608392119408e-06
r_2106,,
r_2107,50.2035173316594,6.54529212624766e-05
r_2108,,
r_2111,,
r_2112,-68.18448703519236,11.378961563110352
r_2113,-41.129966368561554,4.734695516169784
r_2114,-128.9892413330965,9.4229026500196
r_2115,-20.031901021912002,0.8558126245381407
r_2116,-44.99329982308774,1.3046721143141833
r_2117,-6.739926485335982,1.1939643621444702
r_2118,-1.5553475648382982,0.7686134576797485
r_2119,6.73676764574309,1.1939562559127808
r_2125,-36.392198536579045,4.567452924675308e-05
r_2126,-12.658772143518494,1.1251420974731445
r_2129,-13.243691246527899,0.0
r_2131,23.03873647717659,2.2264912128448486
r_2132,0.009906881131179546,3.979473694926128e-05
r_2134,,
r_2136,54.767482552513044,8.799229544820264e-05
r_2137,,
r_2139,47.9215353315861,6.83593752910383e-05
r_2140,-457.2503116673298,21.856138834143586
r_2141,-523.2706556122719,25.009302552618884
r_2142,11.656724903464093,2.865201711654663
r_2143,10.321720758461037,3.710313558578491
r_2144,10.321716895475944,3.7103142738342285
r_2145,-18.214028284230462,1.3179333790481926
r_2146,-19.820827814236093,1.435484471666492
r_2147,,
r_2148,,
r_2149,-0.0333662765476781,2.680180072784424
r_2150,,
r_2151,,
r_2152,-52.46651970578691,2.923777612018232
r_2153,-52.08598564816973,2.8966861597473788
r_2154,6.881720247801367,2.892125845917437
r_2155,6.881762972411182,2.892122887458266
r_2156,6.881718416746693,2.8921080030076953
r_2157,6.881726961668568,2.892129516130061
r_2158,6.881719942625599,2.892112120048339
r_2159,6.88170926147283,2.8921398718659588
r_2160,6.881741915282304,2.8921073058132856
r_2161,-20.402274153738254,1.0351358345600683
r_2162,-20.40228758147266,1.0351449222036662
r_2163,-20.402279036550784,1.0351417011553936
r_2164,-20.40226713469486,1.0351276620880903
r_2165,-20.40228147795706,1.0351361757331108
r_2166,-20.402264388113284,1.0351222304636252
r_2167,-20.402289412527345,1.0351311919580277
r_2168,0.6533512795723553,1.8103663921356201
r_2169,0.653348239735493,1.8103532791137695
r_2170,0.6533466900147289,1.8104095458984375
r_2171,,
r_2172,,
r_2173,0.6533468688286632,1.810362458229065
r_2174,0.6533412063874096,1.810416340827942
r_2175,-53.15317246081255,2.261617300734639
r_2176,-53.153135229367265,2.2616088844702587
r_2177,-53.15316177966024,2.261621739938998
r_2178,,
r_2179,,
r_2180,-53.153164526242264,2.261641406101512
r_2181,-53.15313950182821,2.261622528252459
r_2182,-396.70230091386526,4.172888857140037
r_2183,-396.70227680497857,4.1728817694766205
r_2184,17.128904012151597,1.2549368875625078e-05
r_2185,21.686913473395553,1.7626380213187076e-05
r_2186,26.250872590727486,1.7263348127016798e-05
r_2187,,
r_2188,,
r_2189,,
r_2190,7.994266987660399,5.112832695886027e-06
r_2191,12.562013138558871,8.957312275015283e-06
r_2192,37.661468175764895,2.9499624361051247e-05
r_2193,,
r_2194,-8.215038335986623,0.7961951494216919
r_2195,-8.215028799243317,0.7961985468864441
r_2196,-8.214974439807083,0.7961950898170471
r_2197,-8.215720182259492,0.796193540096283
r_2198,-8.214991605945006,0.7962088584899902
r_2199,-8.215710645516555,0.7961843609809875
r_2200,-8.173009872436523,0.7961872816085815
r_2201,-8.172991752624512,0.7961956858634949
r_2202,-8.172950744628906,0.7961971759796143
r_2203,-8.172988891601562,0.7961792349815369
r_2204,-8.172966003417969,0.7962116599082947
r_2205,-8.172985076904297,0.7961922883987427
r_2206,-8.266077072725608,0.7961828708648682
r_2207,-8.264919285515958,0.796224057674408
r_2208,-8.266072304354253,0.7961977124214172
r_2209,-8.172992706298828,0.7961944341659546
r_2210,-8.172985076904297,0.7961887121200562
r_2211,-8.172999382019043,0.7962043285369873
r_2212,-8.172983169555664,0.7962334752082825
r_2213,-8.215024030871337,0.7962047457695007
r_2214,-8.215018308826107,0.796216607093811
r_2215,-8.215006864734068,0.7962191104888916
r_2216,-8.172974586486816,0.7962015271186829
r_2217,-8.172987937927246,0.7962096333503723
r_2218,-8.172982215881348,0.7962100505828857
r_2219,35.65174207886625,0.3305189226839652
r_2220,40.215691430572974,0.3305147682896604
r_2221,44.77965848247507,0.33050869079426676
r_2222,42.49766793748107,0.33050760126670004
r_2223,49.34360264619355,0.33051416196151684
r_2224,47.06162888586752,0.3305125220644735
r_2225,53.90756176352531,0.3305199093795974
r_2226,58.47152851025163,0.3305196431009595
r_2227,63.035486712056475,0.33051399994393466
r_2228,67.59942904472027,0.33052535917455056
r_2229,7.99156793629944,5.676597993442556e-06
r_2230,12.557928810239513,1.1100965821242426e-05
r_2231,37.65822183226058,1.7089843822759576e-05
r_2232,-27.3606314315154,0.7608306223781838
r_2233,-18.226526619201202,0.76082428913283
r_2234,-27.358237319663544,0.7608555955179696
r_2235,-27.358241592124255,0.7608548506159494
r_2236,,
r_2237,-83.98651851931089,4.7174072265625
r_2238,-84.3670574597408,4.717034816741943
r_2239,,
r_2240,,
r_2241,-84.36705745974058,4.7170186042785645
r_2242,-93.49499870656601,4.717017844381862
r_2243,,
r_2244,,
r_2245,-72.07215847292417,5.408056259155273
r_2246,-83.70101894655744,4.72251033782959
r_2247,,
r_2248,-0.653330900932886,1.8103854656219482
r_2249,-0.6533687498823042,1.8103728294372559
r_2250,-0.6533559348836775,1.810373306274414
r_2251,-0.6533443715825911,1.8103718757629395
r_2252,-0.6533516433492537,1.8104051351547241
r_2253,-0.6533481862798567,1.8104192018508911
r_2254,,
r_2255,-1.0338778283849734,1.8370531797409058
r_2256,-9.78125266419135,1.8103960048506758
r_2257,,
r_2258,,
r_2259,-0.6533506300702925,1.810363531112671
r_2260,,
r_2261,,
r_2262,,
r_2263,-22.076163247687685,3.496447252666225
r_2264,-1.319385030532942,1.927432894706726
r_2265,,
r_2266,20.40198475011409,1.0351175922704097
r_2267,20.401999398551574,1.0351317940928821
r_2268,20.401993905387524,1.035149771410804
r_2269,20.401983529410963,1.0351191923518734
r_2270,20.40199817784849,1.035113922819954
r_2271,19.175992883406124,0.7722902902379585
r_2272,20.782494504678546,1.0495130973040872
r_2273,20.401979867748135,1.035113498032358
r_2274,20.401976510367554,1.0351174553177893
r_2275,20.401985055289913,1.0351265815342476
r_2276,20.401972848258662,1.0351267899594245
r_2277,,
r_2278,,
r_2279,,
r_2280,,
r_2281,21.068442433984238,1.2030736819543837
r_2282,26.193448539015876,2.0072209059789703
r_2283,-26.937115727674495,0.9905599355697632
r_2284,-17.369535402735345,1.4967147301597905
r_2285,-26.497454747538967,1.4966754913330078
r_2286,-26.497462376486737,1.4966908693313599
r_2287,-26.497454747092206,1.4967395067214966
r_2288,-26.49745093239494,1.4966927766799927
r_2289,,
r_2290,,
r_2291,,
r_2292,,
r_2293,-26.497864381036024,1.4966946840286255
r_2294,-23.462088854597468,1.7622014284133911
r_2295,,
r_2296,,
r_2297,,
r_2298,-8.413795022172216,3.2968593383635705
r_2299,,
r_2300,-8.413796242875343,3.2968599973542325
r_2301,10.068338394165039,2.5080649852752686
r_2302,-11.370477676391602,3.874636650085449
r_2303,,
r_2304,-44.00929526585941,3.1810640471355813
r_2305,-0.5304564159186764,0.9837865829467773
r_2308,-12.491678717485621,2.3273931012339406
r_2309,-12.491653693071523,2.3273970110807913
r_2310,-12.491662237993397,2.327381066254861
r_2311,-12.491659491411552,2.3273811537771447
r_2312,-20.014624923646632,3.5146561777093237
r_2313,,
r_2314,-20.014612106264025,3.5146715606950583
r_2315,-20.014597763002122,3.514690015852423
r_2316,-12.29800189753311,2.327389936405909
r_2317,-12.297985418040923,2.327396259881095
r_2318,-12.297994878490142,2.32738246627837
r_2319,-12.297980840404204,2.327387307669005
r_2320,-17.539566040039062,3.5146462292609946
r_2321,,
r_2322,-17.53956024169922,3.5146729493980855
r_2323,-17.53953155517578,3.514681406753263
r_2324,-14.829790145362836,3.9380453685153083
r_2325,,
r_2326,-14.829786483253226,3.9380472362229795
r_2327,-14.82979807993327,3.9380297526760892
r_2328,-14.939677734375,3.938035389086966
r_2329,,
r_2330,-14.939676513671875,3.938042081757166
r_2331,-14.939691162109375,3.93802752451727
r_2332,-7.27535710245283,2.9090895652770996
r_2333,-7.275382374822158,2.90909743309021
r_2334,-7.275379990636466,2.909085512161255
r_2335,-7.275375222264884,2.9090769290924072
r_2336,-7.275369023381771,2.909097909927368
r_2337,-7.2753923884021106,2.9091103076934814
r_2338,-7.275369023381643,2.90907621383667
r_2339,-7.275383805333092,2.9090802669525146
r_2340,-7.010369777679443,2.9090824127197266
r_2341,-7.010361194610596,2.909086227416992
r_2342,-7.010380744934082,2.90910005569458
r_2343,-7.010371208190918,2.9090683460235596
r_2344,-9.285258921731009,0.6161666282029483
r_2345,-9.285207652199375,0.6161571317338169
r_2346,-9.285214976418494,0.6161593554602279
r_2347,-9.28523084555912,0.6161505671884615
r_2348,-9.285239390480626,0.616152386401187
r_2349,-9.285207652199773,0.6161534618873618
r_2350,-9.28523328696537,0.6161655984569165
r_2351,-9.28522718344976,0.6161403914251582
r_2352,-22.44021754725005,0.6161635691957581
r_2353,-22.44017482264028,0.6161531930309581
r_2354,-22.440171160531072,0.6161458543554557
r_2355,-22.440196795296643,0.6161655693524428
r_2356,-22.440202898812153,0.6161427703446732
r_2357,-22.440162615609253,0.6161563082269145
r_2358,-22.44017970545289,0.616161848599074
r_2359,-22.44018092615613,0.6161465919789437
r_2360,-20.4834896305334,0.616160083395198
r_2361,-20.48345667154865,0.6161528765197851
r_2362,-20.483457892252147,0.6161539266985044
r_2363,-20.48345545084587,0.6161543563655147
r_2364,-20.483481085611153,0.6161488814955101
r_2365,-20.483449347330186,0.6161655995149532
r_2366,-20.483476202798997,0.6161631002827603
r_2367,-20.483457892252062,0.6161464036274618
r_2368,-11.928243691491403,2.195969820022583
r_2369,-11.928260857629567,2.1959409713745117
r_2370,,
r_2371,,
r_2372,,
r_2373,-11.928278023766794,2.1959714889526367
r_2374,,
r_2375,-11.928251320885934,2.195943593978882
r_2376,-11.928195054101266,2.1959502696990967
r_2377,,
r_2378,-11.928216988610558,2.195978879928589
r_2379,,
r_2380,-11.928218895959631,2.195984363555908
r_2381,,
r_2382,,
r_2383,,
r_2384,-11.928209359216027,2.195962429046631
r_2385,-11.928216988610544,2.195997714996338
r_2386,,
r_2387,,
r_2388,-11.928226525353708,2.195988416671753
r_2389,,
r_2390,,
r_2391,,
r_2392,,
r_2393,,
r_2394,-11.928236062096872,2.195974111557007
r_2395,-11.928196961449913,2.1960060596466064
r_2396,,
r_2397,,
r_2398,-11.92821889595919,2.195960283279419
r_2399,-11.928284699487008,2.1959753036499023
r_2400,-11.735617637634277,2.1959431171417236
r_2401,-11.735637664794922,2.195910692214966
r_2402,,
r_2403,,
r_2404,,
r_2405,-11.73565673828125,2.195939064025879
r_2406,,
r_2407,-11.735642433166504,2.1959147453308105
r_2408,-11.735612869262695,2.195955276489258
r_2409,,
r_2410,-11.735590934753418,2.195965051651001
r_2411,,
r_2412,-11.735625267028809,2.1959643363952637
r_2413,,
r_2414,,
r_2415,,
r_2416,-11.735588073730469,2.195936679840088
r_2417,-11.735637664794922,2.195967674255371
r_2418,,
r_2419,,
r_2420,-11.735631942749023,2.195984363555908
r_2421,,
r_2422,,
r_2423,,
r_2424,,
r_2425,,
r_2426,-11.735617637634277,2.195996046066284
r_2427,-11.735586166381836,2.196014404296875
r_2428,,
r_2429,,
r_2430,-11.73559284210205,2.196000099182129
r_2431,-11.73565673828125,2.1959657669067383
r_2432,,
r_2433,-2.5441282035789317,0.15032488361508298
r_2434,,
r_2435,,
r_2436,-2.544158110805096,0.15033846029610026
r_2437,,
r_2438,,
r_2439,-2.5441532279929944,0.15032909096911132
r_2440,,
r_2441,11.615413562544543,0.15032152949789662
r_2442,,
r_2443,,
r_2444,11.615389148482015,0.1503326499265093
r_2445,,
r_2446,,
r_2447,-7.818008905979328,2.0865807298129475
r_2448,,
r_2449,,
r_2450,-7.817963129612581,2.086582522421607
r_2451,,
r_2452,,
r_2453,-7.817980219456331,2.0865635714208213
r_2454,,
r_2455,,
r_2456,,
r_2457,,
r_2458,5.6025244776010155,2.0995021769930795
r_2459,,
r_2460,,
r_2461,5.602502504944765,2.0995116003354877
r_2462,-12.275499287343806,2.265066385269165
r_2463,,
r_2464,,
r_2465,-14.998481931100457,2.6336543560028076
r_2466,,
r_2467,-14.998497189889974,2.6336846351623535
r_2468,,
r_2469,,
r_2470,,
r_2471,,
r_2472,,
r_2473,-21.582316254598027,2.633669376373291
r_2474,,
r_2475,-21.582304810506628,2.6336886882781982
r_2476,,
r_2477,,
r_2478,,
r_2479,,
r_2480,,
r_2481,-22.43848414670248,2.6336705684661865
r_2482,,
r_2483,-22.438489868748775,2.6336870193481445
r_2484,,
r_2485,,
r_2486,,
r_2487,,
r_2488,,
r_2489,,
r_2490,,
r_2491,,
r_2492,,
r_2493,,
r_2494,,
r_2495,,
r_2496,,
r_2497,,
r_2498,,
r_2499,,
r_2500,,
r_2501,,
r_2502,,
r_2503,-37.372249435216574,29.914717569393485
r_2504,,
r_2505,,
r_2506,,
r_2507,,
r_2508,,
r_2509,,
r_2510,,
r_2511,60.874870068736634,26.721423752177476
r_2512,-16.72355399611854,0.5684021520136058
r_2513,-16.723597941431056,0.5684099534277064
r_2514,-16.723573527368927,0.5683968220280727
r_2515,-16.72357963088418,0.5684225757119753
r_2516,-16.723605265650175,0.568386655612899
r_2517,-16.72358207229043,0.5683935473928217
r_2518,-16.723605265649777,0.5684101905470145
r_2519,-16.72358573439979,0.5683881639038834
r_2520,,
r_2521,-7.584415370671593,2.0781308114066466
r_2522,,
r_2523,-7.584411708562218,2.0781152967480128
r_2524,,
r_2525,,
r_2526,,
r_2527,,
r_2528,,
r_2529,-10.952356952911044,3.4336739339071767
r_2530,-10.95229347634897,3.4336499129672258
r_2531,-10.952325214629793,3.433671047156304
r_2532,,
r_2533,-10.952330097442294,3.4336712791957655
r_2534,-10.952320331817734,3.4336565170129925
r_2535,-10.95231789041147,3.4336839299679176
r_2536,,
r_2537,,
r_2538,,
r_2539,,
r_2540,,
r_2541,,
r_2542,,
r_2543,,
r_2544,,
r_2545,,
r_2546,,
r_2547,,
r_2548,,
r_2549,,
r_2550,,
r_2551,,
r_2552,,
r_2553,,
r_2554,,
r_2555,,
r_2556,,
r_2557,,
r_2558,,
r_2559,,
r_2560,,
r_2561,,
r_2562,,
r_2563,,
r_2564,,
r_2565,,
r_2566,,
r_2567,,
r_2568,,
r_2569,,
r_2570,,
r_2571,,
r_2572,,
r_2573,,
r_2574,,
r_2575,,
r_2576,,
r_2577,,
r_2578,,
r_2579,,
r_2580,,
r_2581,,
r_2582,,
r_2583,,
r_2584,,
r_2585,,
r_2586,,
r_2587,,
r_2588,,
r_2589,,
r_2590,,
r_2591,,
r_2592,,
r_2593,,
r_2594,,
r_2595,,
r_2596,,
r_2597,,
r_2598,,
r_2599,,
r_2600,,
r_2601,,
r_2602,,
r_2603,,
r_2604,,
r_2605,,
r_2606,,
r_2607,,
r_2608,,
r_2609,,
r_2610,,
r_2611,,
r_2612,,
r_2613,,
r_2614,,
r_2615,,
r_2616,,
r_2617,,
r_2618,,
r_2619,,
r_2620,,
r_2621,,
r_2622,,
r_2623,,
r_2624,,
r_2625,,
r_2626,,
r_2627,,
r_2628,,
r_2629,,
r_2630,,
r_2631,,
r_2632,,
r_2633,,
r_2634,,
r_2635,,
r_2636,,
r_2637,,
r_2638,,
r_2639,,
r_2640,,
r_2641,,
r_2642,,
r_2643,,
r_2644,,
r_2645,,
r_2646,,
r_2647,,
r_2648,,
r_2649,,
r_2650,,
r_2651,,
r_2652,,
r_2653,,
r_2654,,
r_2655,,
r_2656,,
r_2657,,
r_2658,,
r_2659,,
r_2660,,
r_2661,,
r_2662,,
r_2663,,
r_2664,,
r_2665,,
r_2666,,
r_2667,,
r_2668,,
r_2669,,
r_2670,,
r_2671,,
r_2672,,
r_2673,,
r_2674,,
r_2675,,
r_2676,,
r_2677,,
r_2678,,
r_2679,,
r_2680,,
r_2681,,
r_2682,,
r_2683,,
r_2684,,
r_2685,,
r_2686,,
r_2687,,
r_2688,,
r_2689,,
r_2690,,
r_2691,,
r_2692,,
r_2693,,
r_2694,,
r_2695,,
r_2696,,
r_2697,,
r_2698,,
r_2699,,
r_2700,,
r_2701,,
r_2702,,
r_2703,,
r_2704,,
r_2705,,
r_2706,,
r_2707,,
r_2708,,
r_2709,,
r_2710,,
r_2711,,
r_2712,,
r_2713,,
r_2714,,
r_2715,,
r_2716,,
r_2717,,
r_2718,,
r_2719,,
r_2720,,
r_2721,,
r_2722,,
r_2723,,
r_2724,,
r_2725,,
r_2726,,
r_2727,,
r_2728,,
r_2729,,
r_2730,,
r_2731,,
r_2732,,
r_2733,,
r_2734,,
r_2735,,
r_2736,,
r_2737,,
r_2738,,
r_2739,,
r_2740,,
r_2741,,
r_2742,,
r_2743,,
r_2744,,
r_2745,,
r_2746,,
r_2747,,
r_2748,,
r_2749,,
r_2750,,
r_2751,,
r_2752,,
r_2753,,
r_2754,,
r_2755,,
r_2756,,
r_2757,,
r_2758,,
r_2759,,
r_2760,,
r_2761,,
r_2762,,
r_2763,,
r_2764,,
r_2765,,
r_2766,,
r_2767,,
r_2768,,
r_2769,,
r_2770,,
r_2771,,
r_2772,,
r_2773,,
r_2774,,
r_2775,,
r_2776,,
r_2777,,
r_2778,,
r_2779,,
r_2780,,
r_2781,,
r_2782,,
r_2783,,
r_2784,,
r_2785,,
r_2786,,
r_2787,,
r_2788,,
r_2789,,
r_2790,,
r_2791,,
r_2792,,
r_2793,,
r_2794,,
r_2795,,
r_2796,,
r_2797,,
r_2798,,
r_2799,,
r_2800,,
r_2801,,
r_2802,,
r_2803,,
r_2804,,
r_2805,,
r_2806,,
r_2807,,
r_2808,,
r_2809,,
r_2810,,
r_2811,,
r_2812,,
r_2813,,
r_2814,-7.657247634479461,2.909095287322998
r_2815,-7.657245250293727,2.9090657234191895
r_2816,-7.657196612903277,2.9090805053710938
r_2817,-7.657208533832318,2.909059524536133
r_2818,-7.657197566578077,2.909095525741577
r_2819,-7.657199950763442,2.9090585708618164
r_2820,,
r_2821,,
r_2822,,
r_2823,,
r_2824,,
r_2825,,
r_2826,-2.5679022216796876,1.76805429444451
r_2827,,
r_2828,,
r_2829,,
r_2830,,
r_2831,,
r_2832,,
r_2833,,
r_2834,5.219086318808809,1.7680545151291414
r_2835,,
r_2836,,
r_2837,,
r_2838,,
r_2839,,
r_2840,,
r_2841,,
r_2842,3.895279506237382,1.7680771977792435
r_2843,,
r_2844,,
r_2845,,
r_2846,,
r_2847,,
r_2848,,
r_2849,,
r_2850,-4.721783402467201,1.7680783381397918
r_2851,,
r_2852,,
r_2853,,
r_2854,,
r_2855,,
r_2856,,
r_2857,,
r_2858,5.225752557683208,1.7680707337926722
r_2859,8.887030633855368,3.195252768238689
r_2860,,
r_2861,,
r_2862,,
r_2863,,
r_2864,,
r_2865,,
r_2866,-4.758607281657723,1.7681120069199692
r_2867,,
r_2868,,
r_2869,,
r_2870,,
r_2871,,
r_2872,,
r_2873,,
r_2874,-2.56791748046875,1.7681067284965728
r_2875,,
r_2876,,
r_2877,,
r_2878,,
r_2879,,
r_2880,,
r_2881,,
r_2882,,
r_2883,,
r_2884,,
r_2885,-5.171456528027456,40.602500915527344
r_2886,,
r_2887,-4.7252432826353825,3.497494697570801
r_2888,,
r_2889,,
r_2890,,
r_2891,,
r_2892,,
r_2893,-5.1714956286744425,40.60252380371094
r_2894,,
r_2895,-4.725267601330465,3.4975080490112305
r_2896,,
r_2897,,
r_2898,,
r_2899,,
r_2900,,
r_2901,-5.171466541608204,40.602474212646484
r_2902,,
r_2903,-4.725235653241278,3.4974822998046875
r_2904,,
r_2905,,
r_2906,,
r_2907,,
r_2908,,
r_2909,,
r_2910,,
r_2911,,
r_2912,,
r_2913,,
r_2914,,
r_2915,,
r_2916,,
r_2917,,
r_2918,,
r_2919,,
r_2920,,
r_2921,,
r_2922,,
r_2923,,
r_2924,,
r_2925,,
r_2926,,
r_2927,,
r_2928,,
r_2929,,
r_2930,,
r_2931,,
r_2932,,
r_2933,,
r_2934,,
r_2935,,
r_2936,,
r_2937,,
r_2938,,
r_2939,,
r_2940,,
r_2941,,
r_2942,,
r_2943,,
r_2944,,
r_2945,,
r_2946,,
r_2947,,
r_2948,,
r_2949,-4.725229695568956,3.4974772930145264
r_2950,-4.725285008679542,3.4974985122680664
r_2951,-4.725291207562144,3.497478723526001
r_2952,,
r_2953,,
r_2954,,
r_2955,,
r_2956,,
r_2957,-4.725241616497954,3.4975459575653076
r_2958,-4.7253365070926705,3.497487783432007
r_2959,-4.725308373699882,3.4975297451019287
r_2960,,
r_2961,-4.72527594877333,3.497504949569702
r_2962,-4.725331261883916,3.497498035430908
r_2963,-4.725303128491156,3.4975473880767822
r_2964,,
r_2965,-4.725249245892897,3.497464656829834
r_2966,-4.725295022260319,3.4975080490112305
r_2967,-4.725315526257667,3.497507333755493
r_2968,,
r_2969,,
r_2970,,
r_2971,,
r_2972,,
r_2973,,
r_2974,,
r_2975,,
r_2976,,
r_2977,-4.725271180401762,3.497464418411255
r_2978,-4.725272610913471,3.497464895248413
r_2979,-4.725284055004842,3.497474193572998
r_2980,,
r_2981,,
r_2982,,
r_2983,,
r_2984,,
r_2985,,
r_2986,,
r_2987,,
r_2988,,
r_2989,,
r_2990,,
r_2991,,
r_2992,,
r_2993,-4.725251630078276,3.4974896907806396
r_2994,-4.725253537427143,3.4974868297576904
r_2995,-4.725278809796102,3.497502088546753
r_2996,,
r_2997,,
r_2998,,
r_2999,,
r_3000,,
r_3001,,
r_3002,,
r_3003,,
r_3004,,
r_3005,,
r_3006,,
r_3007,,
r_3008,,
r_3009,-4.725305035839952,3.4974942207336426
r_3010,-4.7253756077396005,3.497462511062622
r_3011,-4.725406125317299,3.4975314140319824
r_3022,,
r_3023,-19.883824909734333,2.847286705857475
r_3024,-19.883882893133002,2.847267955830866
r_3025,-19.883876789616924,2.847282169488574
r_3026,,
r_3027,-19.88385359625754,2.847245842365111
r_3028,-19.883882282781215,2.847253526975942
r_3029,-19.883895710515148,2.847249268412935
r_3030,-16.061949270082675,4.200762020915273
r_3031,-16.061233167828036,4.200774865404781
r_3032,-16.061937063050976,4.200779836987123
r_3033,-16.061217298687403,4.200769366448186
r_3034,,
r_3035,-19.89264205932617,2.8472587003070355
r_3036,-19.892709197998048,2.84725780366932
r_3037,-19.892691497802733,2.847270819080287
r_3038,,
r_3039,-19.892681732177735,2.8472297679547034
r_3040,-19.89270492553711,2.8472598718945843
r_3041,-19.892716522216798,2.8472337933317564
r_3042,-16.070072326660156,4.200776202607375
r_3043,-16.070055236816405,4.200774094434695
r_3044,-16.070059509277343,4.200783831985611
r_3045,-16.070043029785158,4.200775093929352
r_3046,,
r_3047,-20.338876190185548,40.85707377883755
r_3048,,
r_3049,-19.892652435302736,2.8472694432106804
r_3050,,
r_3051,,
r_3052,,
r_3053,,
r_3054,-16.440789642333986,40.191466588060514
r_3055,-16.440774993896483,40.19146822457729
r_3056,-16.88701156616211,2.1814844397872735
r_3057,-16.887003021240233,2.181456227543414
r_3058,-24.64345199584961,41.26017626894371
r_3059,-19.89265853881836,2.8472930918366277
r_3060,-19.892676849365234,2.847261775337461
r_3061,-19.89265609741211,2.8472621401777576
