rxn num,lv,uv,ldGr,udGr
230,0.0,1000.0,-459.877836,-193.166548
231,-1000.0,1000.0,-181.961258,47.49482
232,-1000.0,1000.0,-181.961411,47.494943
233,-1000.0,1000.0,-181.871032,47.390838
234,-1000.0,1000.0,-181.871063,47.390869
235,0.0,1000.0,-459.877709,-193.166614
236,0.0,1000.0,-459.877764,-193.166559
237,0.0,1000.0,-470.263546,-206.275528
238,0.0,1000.0,-470.263533,-206.275601
239,0.0,0.0,-inf,inf
240,0.2361,1.9941,-inf,inf
241,-999.569138,1000.0,-138.429662,64.140895
242,-1000.0,1000.0,-83.624272,123.336305
243,2.709726,837.637779,-116.567667,-0.05
244,3.097284,898.0308,-137.906132,-0.05
245,-1000.0,1000.0,-57.862403,37.257792
246,0.0,0.0,-164.950363,24.9944
247,0.0,0.0,-164.950256,24.994323
248,0.0,0.0,-164.950296,24.994302
249,0.0,0.0,-164.950301,24.994323
250,0.0,0.0,-164.950296,24.994363
251,0.0,0.0,-164.950279,24.994285
252,0.0,0.0,-164.950298,24.994366
253,0.0,0.0,-164.950288,24.994295
254,0.0,0.0,-inf,inf
255,0.0,0.0,-inf,inf
256,0.0,0.0,-164.950441,24.994462
257,0.0,0.0,-164.950255,24.994246
258,0.0,0.0,-164.95025,24.994287
259,0.0,0.0,-164.950194,24.994292
260,0.0,0.0,-164.950499,24.994429
261,0.0,0.0,-164.950169,24.994313
262,0.0,0.0,-164.950472,24.994371
263,0.0,0.0,-164.950107,24.994403
264,0.0,0.0,-164.95035,24.99431
265,0.0,1000.0,-177.230245,-27.621968
266,-1000.0,1000.0,-177.230226,35.360409
267,-1000.0,1000.0,-29.331642,65.700299
268,-1000.0,1000.0,-29.331646,65.700307
269,1e-05,51.056757,-496.527687,-156.437937
270,-1000.0,1000.0,-270.242156,72.650968
271,-1000.0,1000.0,-382.553555,329.345076
272,-1000.0,1000.0,-375.24998,213.755102
273,-1000.0,1000.0,-73.173562,73.765806
274,-1000.0,999.297609,-374.203591,211.908241
275,-1000.0,1000.0,-182.062116,36.809082
276,-1000.0,1000.0,-144.520206,44.718555
277,0.075813,0.640313,-inf,inf
278,-1000.0,1000.0,-351.301112,225.695439
